Year,Area,Economic activity,Size of establishment,Division of industry,Number of establishments needing ICT personnel,Total of Need (ICT personnel ),Need - Chief Information Officer - CIO  ,Need - Information Technology Department Manager,Need - Computer System  Designers and Analysts  ,Need - Computer Programmer,Need - Computer Associate Professionals,Need - Others
2020,Total,02) Manufacturing,01) 1 - 10 persons,23) Manufacture of other non-metallic mineral products,10.7556,10.7556,0.0,0.0,0.0,0.0,0.0,10.7556
2020,Total,02) Manufacturing,01) 1 - 10 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,27) Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,28) Manufacture of machinery and equipment n.e.c.,6.0788,12.1577,3.9677,0.0,0.0,0.0,8.1899,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,31) Manufacture of furniture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,"38) Waste collection, treatment and disposal activities; materials recovery",2.7619,2.7619,0.0,0.0,0.0,0.0,2.7619,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,01) 1 - 10 persons,Total,112.1243,361.2024,12.7927,0.0,59.2128,118.4255,141.6736,29.0977
2020,Total,02) Manufacturing,02) 11 - 15 persons,10) Manufacture of food products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,11) Manufacture of beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,18) Printing and reproduction of recorded media,2.2727,4.5455,0.0,0.0,0.0,0.0,2.2727,2.2727
2020,Total,02) Manufacturing,02) 11 - 15 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,20) Manufacture of chemicals and chemical products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,22) Manufacture of rubber and plastics products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,23) Manufacture of other non-metallic mineral products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",7.8667,15.7333,0.0,15.7333,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,27) Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,28) Manufacture of machinery and equipment n.e.c.,4.2857,8.5714,0.0,0.0,0.0,0.0,8.5714,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,31) Manufacture of furniture,14.7518,14.7518,0.0,10.8571,0.0,0.0,0.0,3.8947
2020,Total,02) Manufacturing,02) 11 - 15 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,02) 11 - 15 persons,Total,29.1769,43.602,0.0,26.5904,0.0,0.0,10.8441,6.1674
2020,Total,02) Manufacturing,03) 16 - 25 persons,10) Manufacture of food products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,11) Manufacture of beverages,2.8571,2.8571,0.0,0.0,0.0,2.8571,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,14) Manufacture of wearing apparel,7.808,25.5858,4.4444,4.4444,7.808,4.4444,4.4444,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,17) Manufacture of paper and paper products,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,18) Printing and reproduction of recorded media,14.981,19.8921,0.0,0.0,4.3434,3.4667,3.4667,8.6154
2020,Total,02) Manufacturing,03) 16 - 25 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,20) Manufacture of chemicals and chemical products,6.5263,6.5263,0.0,0.0,0.0,0.0,6.5263,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,22) Manufacture of rubber and plastics products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,23) Manufacture of other non-metallic mineral products,24.1786,34.6929,0.0,0.0,0.0,6.4643,28.2286,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",20.1071,20.1071,0.0,0.0,0.0,8.2609,11.8462,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,27) Manufacture of electrical equipment,7.2222,32.5,0.0,0.0,0.0,3.6111,0.0,28.8889
2020,Total,02) Manufacturing,03) 16 - 25 persons,28) Manufacture of machinery and equipment n.e.c.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,31) Manufacture of furniture,5.8125,5.8125,0.0,0.0,0.0,5.8125,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,03) 16 - 25 persons,Total,91.4928,149.9738,4.4444,6.4444,12.1514,34.917,54.5122,37.5043
2020,Total,02) Manufacturing,04) 26 - 30 persons,10) Manufacture of food products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,11) Manufacture of beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.3333,6.3333,0.0,0.0,6.3333,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,18) Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,20) Manufacture of chemicals and chemical products,4.8333,4.8333,0.0,0.0,4.8333,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,22) Manufacture of rubber and plastics products,6.0833,6.0833,0.0,0.0,0.0,0.0,6.0833,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,23) Manufacture of other non-metallic mineral products,4.5,17.25,2.75,4.5,2.75,2.75,4.5,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",1.4,1.4,0.0,0.0,0.0,0.0,1.4,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,27) Manufacture of electrical equipment,2.6,2.6,0.0,0.0,0.0,2.6,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,28) Manufacture of machinery and equipment n.e.c.,2.1111,4.2222,0.0,0.0,2.1111,0.0,2.1111,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,31) Manufacture of furniture,4.8571,4.8571,0.0,0.0,0.0,4.8571,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,33) Repair and installation of machinery and equipment,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,04) 26 - 30 persons,Total,35.5181,52.3792,2.75,4.5,17.0277,13.0071,15.0944,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,10) Manufacture of food products,14.3044,28.6087,8.2609,0.0,8.2609,6.0435,6.0435,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,11) Manufacture of beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,14) Manufacture of wearing apparel,2.4,2.4,0.0,0.0,0.0,0.0,2.4,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2.5455,5.0909,0.0,0.0,0.0,0.0,2.5455,2.5455
2020,Total,02) Manufacturing,05) 31 - 50 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,18) Printing and reproduction of recorded media,2.9091,2.9091,2.9091,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,20) Manufacture of chemicals and chemical products,8.375,33.5,0.0,0.0,8.375,8.375,8.375,8.375
2020,Total,02) Manufacturing,05) 31 - 50 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",4.3636,4.3636,0.0,0.0,0.0,0.0,4.3636,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,22) Manufacture of rubber and plastics products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,23) Manufacture of other non-metallic mineral products,2.8,2.8,0.0,0.0,0.0,2.8,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,24) Manufacture of basic metals,3.619,3.619,0.0,0.0,0.0,0.0,3.619,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",23.9969,23.9969,0.0,0.0,0.0,5.5263,18.4706,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,"26) Manufacture of computer, electronic and optical products",3.8889,7.7778,0.0,0.0,3.8889,3.8889,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,27) Manufacture of electrical equipment,10.0,13.0,0.0,0.0,11.0,2.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,28) Manufacture of machinery and equipment n.e.c.,7.85,7.85,0.0,0.0,0.0,7.85,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",11.9,11.9,0.0,3.0,5.9,3.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,31) Manufacture of furniture,7.6238,12.8904,0.0,5.2667,0.0,7.6238,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,33) Repair and installation of machinery and equipment,6.4,8.4,0.0,0.0,0.0,6.4,2.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,"38) Waste collection, treatment and disposal activities; materials recovery",3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0
2020,Total,02) Manufacturing,05) 31 - 50 persons,Total,115.9762,175.1064,11.17,8.2667,37.4248,53.5075,53.8172,10.9205
2020,Total,02) Manufacturing,06) 51 -  200 persons,10) Manufacture of food products,65.9992,110.7345,0.0,0.0,28.9627,39.3892,26.61,15.7727
2020,Total,02) Manufacturing,06) 51 -  200 persons,11) Manufacture of beverages,4.7143,4.7143,0.0,0.0,0.0,2.7143,2.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,13) Manufacture of textiles,4.8571,4.8571,0.0,0.0,0.0,0.0,4.8571,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,14) Manufacture of wearing apparel,26.8999,47.8999,10.1333,6.0,10.1333,13.1333,8.5,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,15) Manufacture of leather and related products,5.4,5.4,0.0,0.0,0.0,0.0,0.0,5.4
2020,Total,02) Manufacturing,06) 51 -  200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",26.8818,59.9893,3.6667,3.6667,8.4409,15.3334,28.8818,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,17) Manufacture of paper and paper products,3.7059,3.7059,0.0,3.7059,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,18) Printing and reproduction of recorded media,5.7273,11.4545,0.0,0.0,0.0,6.7273,4.7273,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,19) Manufacture of coke and refined petroleum products,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,20) Manufacture of chemicals and chemical products,24.6975,49.1092,13.4118,5.5,0.0,13.4118,11.2857,5.5
2020,Total,02) Manufacturing,06) 51 -  200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",8.6666,8.6666,0.0,0.0,0.0,4.3333,4.3333,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,22) Manufacture of rubber and plastics products,25.3759,38.5474,0.0,0.0,0.0,0.0,35.3391,3.2083
2020,Total,02) Manufacturing,06) 51 -  200 persons,23) Manufacture of other non-metallic mineral products,13.475,21.325,0.0,2.625,0.0,8.25,7.825,2.625
2020,Total,02) Manufacturing,06) 51 -  200 persons,24) Manufacture of basic metals,3.4286,10.2857,0.0,0.0,3.4286,3.4286,3.4286,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",48.3832,75.1249,0.0,19.3174,7.4242,5.1,43.2833,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,"26) Manufacture of computer, electronic and optical products",10.4,26.0,0.0,0.0,10.4,15.6,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,27) Manufacture of electrical equipment,16.2352,24.3529,0.0,8.1176,8.1176,0.0,8.1176,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,28) Manufacture of machinery and equipment n.e.c.,5.2353,5.2353,0.0,0.0,0.0,1.0,4.2353,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",23.6,36.0571,0.0,0.0,6.2286,18.0286,11.8,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,30) Manufacture of other transport equipment,3.5,7.0,0.0,0.0,3.5,3.5,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,31) Manufacture of furniture,4.1667,4.1667,0.0,0.0,0.0,0.0,4.1667,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,32) Other manufacturing,10.1498,25.8021,0.0,2.0909,2.0909,9.2941,10.2353,2.0909
2020,Total,02) Manufacturing,06) 51 -  200 persons,33) Repair and installation of machinery and equipment,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Total,02) Manufacturing,06) 51 -  200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",3.9,3.9,1.4,0.0,0.0,2.5,0.0,0.0
